,0,1,2,3,4,11,12
1045,92_14545.html,36,7,甲斐,名詞,カイ,ai
1046,92_14545.html,36,8,が,助詞,ガ,a
1047,92_14545.html,36,9,あっ,動詞,アッ,au
1048,92_14545.html,36,10,て,助詞,テ,e
1049,92_14545.html,36,11,、,記号,、,
1050,92_14545.html,36,12,さっき,名詞,サッキ,ai
1051,92_14545.html,36,13,まで,助詞,マデ,ae
1052,92_14545.html,36,14,自分,名詞,ジブン,iun
1053,92_14545.html,36,15,が,助詞,ガ,a
1054,92_14545.html,36,16,い,動詞,イ,i
1055,92_14545.html,36,17,た,助動詞,タ,a
1056,92_14545.html,36,18,血の池,名詞,チノイケ,inoie
1057,92_14545.html,36,19,は,助詞,ハ,a
1058,92_14545.html,36,20,、,記号,、,
1059,92_14545.html,36,21,今,名詞,イマ,ia
1060,92_14545.html,36,22,で,助詞,デ,e
1061,92_14545.html,36,23,は,助詞,ハ,a
1062,92_14545.html,36,24,もう,副詞,モウ,ou
1063,92_14545.html,36,25,暗,形容詞,クラ,ua
1064,92_14545.html,36,26,の,助詞,ノ,no
1065,92_14545.html,36,27,底,名詞,ソコ,oo
1066,92_14545.html,36,28,に,助詞,ニ,ni
1067,92_14545.html,36,29,いつの間にか,副詞,イツノマニカ,iunoania
1068,92_14545.html,36,30,かくれ,動詞,カクレ,aue
1069,92_14545.html,36,31,て,助詞,テ,e
1070,92_14545.html,36,32,居り,動詞,オリ,oi
1071,92_14545.html,36,33,ます,助動詞,マス,au
1072,92_14545.html,36,34,。,記号,。,
1073,92_14545.html,37,1,それから,接続詞,ソレカラ,oeaa
1074,92_14545.html,37,2,あの,フィラー,アノ,ano
1075,92_14545.html,37,3,ぼんやり,副詞,ボンヤリ,onai
1076,92_14545.html,37,4,光っ,動詞,ヒカッ,iau
1077,92_14545.html,37,5,て,助詞,テ,e
1078,92_14545.html,37,6,いる,動詞,イル,iu
1079,92_14545.html,37,7,恐し,形容詞,コワシ,oai
1080,92_14545.html,37,8,い,動詞,イ,i
1081,92_14545.html,37,9,針,名詞,ハリ,ai
1082,92_14545.html,37,10,の,助詞,ノ,no
1083,92_14545.html,37,11,山,名詞,ヤマ,aa
1084,92_14545.html,37,12,も,助詞,モ,o
1085,92_14545.html,37,13,、,記号,、,
1086,92_14545.html,37,14,足,名詞,アシ,ai
1087,92_14545.html,37,15,の,助詞,ノ,no
1088,92_14545.html,37,16,下,名詞,シタ,ia
1089,92_14545.html,37,17,に,助詞,ニ,ni
1090,92_14545.html,37,18,なっ,動詞,ナッ,nau
1091,92_14545.html,37,19,て,助詞,テ,e
1092,92_14545.html,37,20,しまい,動詞,シマイ,iai
1093,92_14545.html,37,21,まし,助動詞,マシ,ai
1094,92_14545.html,37,22,た,助動詞,タ,a
1095,92_14545.html,37,23,。,記号,。,
1096,92_14545.html,38,1,この分,名詞,コノブン,onoun
1097,92_14545.html,38,2,で,助詞,デ,e
1098,92_14545.html,38,3,のぼっ,動詞,ノボッ,noou
1099,92_14545.html,38,4,て,助詞,テ,e
1100,92_14545.html,38,5,行け,動詞,イケ,ie
1101,92_14545.html,38,6,ば,助詞,バ,a
1102,92_14545.html,38,7,、,記号,、,
1103,92_14545.html,38,8,地獄,名詞,ジゴク,iou
1104,92_14545.html,38,9,から,助詞,カラ,aa
1105,92_14545.html,38,10,ぬけ,動詞,ヌケ,nue
1106,92_14545.html,38,11,出す,動詞,ダス,au
1107,92_14545.html,38,12,の,名詞,ノ,no
1108,92_14545.html,38,13,も,助詞,モ,o
1109,92_14545.html,38,14,、,記号,、,
1110,92_14545.html,38,15,存外,名詞,ゾンガイ,onai
1111,92_14545.html,38,16,わけ,名詞,ワケ,ae
1112,92_14545.html,38,17,が,助詞,ガ,a
1113,92_14545.html,38,18,ない,形容詞,ナイ,nai
1114,92_14545.html,38,19,かも,助詞,カモ,ao
1115,92_14545.html,38,20,知れ,動詞,シレ,ie
1116,92_14545.html,38,21,ませ,助動詞,マセ,ae
1117,92_14545.html,38,22,ん,助動詞,ン,n
1118,92_14545.html,38,23,。,記号,。,
1119,92_14545.html,39,1,陀多,名詞,陀多,aa
1120,92_14545.html,39,2,は,助詞,ハ,a
1121,92_14545.html,39,3,両手,名詞,リョウテ,oue
1122,92_14545.html,39,4,を,助詞,ヲ,o
1123,92_14545.html,39,5,蜘蛛,名詞,クモ,uo
1124,92_14545.html,39,6,の,助詞,ノ,no
1125,92_14545.html,39,7,糸,名詞,イト,io
1126,92_14545.html,39,8,に,助詞,ニ,ni
1127,92_14545.html,39,9,からみ,動詞,カラミ,aai
1128,92_14545.html,39,10,ながら,助詞,ナガラ,naaa
1129,92_14545.html,39,11,、,記号,、,
1130,92_14545.html,39,12,ここ,名詞,ココ,oo
1131,92_14545.html,39,13,へ,助詞,ヘ,e
1132,92_14545.html,39,14,来,動詞,キ,i
1133,92_14545.html,39,15,て,助詞,テ,e
1134,92_14545.html,39,16,から,助詞,カラ,aa
1135,92_14545.html,39,17,何,名詞,ナン,nan
1136,92_14545.html,39,18,年,名詞,ネン,nen
1137,92_14545.html,39,19,に,助詞,ニ,ni
1138,92_14545.html,39,20,も,助詞,モ,o
1139,92_14545.html,39,21,出し,動詞,ダシ,ai
1140,92_14545.html,39,22,た,助動詞,タ,a
1141,92_14545.html,39,23,事,名詞,コト,oo
1142,92_14545.html,39,24,の,助詞,ノ,no
1143,92_14545.html,39,25,ない,形容詞,ナイ,nai
1144,92_14545.html,39,26,声,名詞,コエ,oe
1145,92_14545.html,39,27,で,助詞,デ,e
1146,92_14545.html,39,28,、,記号,、,
1147,92_14545.html,40,1,「,記号,「,
1148,92_14545.html,40,2,しめ,動詞,シメ,ie
1149,92_14545.html,40,3,た,助動詞,タ,a
1150,92_14545.html,40,4,。,記号,。,
1151,92_14545.html,41,1,しめ,動詞,シメ,ie
1152,92_14545.html,41,2,た,助動詞,タ,a
1153,92_14545.html,41,3,。,記号,。,
1154,92_14545.html,41,4,」,記号,」,
1155,92_14545.html,42,1,と,助詞,ト,o
1156,92_14545.html,42,2,笑い,動詞,ワライ,aai
1157,92_14545.html,42,3,まし,助動詞,マシ,ai
1158,92_14545.html,42,4,た,助動詞,タ,a
1159,92_14545.html,42,5,。,記号,。,
1160,92_14545.html,43,1,ところが,接続詞,トコロガ,oooa
1161,92_14545.html,43,2,ふと,副詞,フト,uo
1162,92_14545.html,43,3,気がつき,動詞,キガツキ,iaui
1163,92_14545.html,43,4,ます,助動詞,マス,au
1164,92_14545.html,43,5,と,助詞,ト,o
1165,92_14545.html,43,6,、,記号,、,
1166,92_14545.html,43,7,蜘蛛,名詞,クモ,uo
1167,92_14545.html,43,8,の,助詞,ノ,no
1168,92_14545.html,43,9,糸,名詞,イト,io
1169,92_14545.html,43,10,の,助詞,ノ,no
1170,92_14545.html,43,11,下,名詞,シタ,ia
1171,92_14545.html,43,12,の,助詞,ノ,no
1172,92_14545.html,43,13,方,名詞,ホウ,ou
1173,92_14545.html,43,14,に,助詞,ニ,ni
1174,92_14545.html,43,15,は,助詞,ハ,a
1175,92_14545.html,43,16,、,記号,、,
1176,92_14545.html,43,17,数,名詞,スウ,uu
1177,92_14545.html,43,18,限,名詞,ゲン,en
1178,92_14545.html,43,19,も,助詞,モ,o
1179,92_14545.html,43,20,ない,形容詞,ナイ,nai
1180,92_14545.html,43,21,罪人,名詞,ザイニン,ainin
1181,92_14545.html,43,22,たち,名詞,タチ,ai
1182,92_14545.html,43,23,が,助詞,ガ,a
1183,92_14545.html,43,24,、,記号,、,
1184,92_14545.html,43,25,自分,名詞,ジブン,iun
1185,92_14545.html,43,26,の,助詞,ノ,no
1186,92_14545.html,43,27,のぼっ,動詞,ノボッ,noou
1187,92_14545.html,43,28,た,助動詞,タ,a
1188,92_14545.html,43,29,後,名詞,ノチ,noi
1189,92_14545.html,43,30,を,助詞,ヲ,o
1190,92_14545.html,43,31,つけ,動詞,ツケ,ue
1191,92_14545.html,43,32,て,助詞,テ,e
1192,92_14545.html,43,33,、,記号,、,
1193,92_14545.html,43,34,まるで,副詞,マルデ,aue
1194,92_14545.html,43,35,蟻,名詞,アリ,ai
1195,92_14545.html,43,36,の,助詞,ノ,no
1196,92_14545.html,43,37,行列,名詞,ギョウレツ,oueu
1197,92_14545.html,43,38,の,助詞,ノ,no
1198,92_14545.html,43,39,よう,名詞,ヨウ,ou
1199,92_14545.html,43,40,に,助詞,ニ,ni
1200,92_14545.html,43,41,、,記号,、,
1201,92_14545.html,43,42,やはり,副詞,ヤハリ,aai
1202,92_14545.html,43,43,上,名詞,ウエ,ue
1203,92_14545.html,43,44,へ,助詞,ヘ,e
1204,92_14545.html,43,45,上,名詞,ウエ,ue
1205,92_14545.html,43,46,へ,助詞,ヘ,e
1206,92_14545.html,43,47,一心,名詞,イッシン,iin
1207,92_14545.html,43,48,に,助詞,ニ,ni
1208,92_14545.html,43,49,よじのぼっ,動詞,ヨジノボッ,oinoou
1209,92_14545.html,43,50,て,助詞,テ,e
1210,92_14545.html,43,51,来る,動詞,クル,uu
1211,92_14545.html,43,52,で,助動詞,デ,e
1212,92_14545.html,43,53,は,助詞,ハ,a
1213,92_14545.html,43,54,ござい,助動詞,ゴザイ,oai
1214,92_14545.html,43,55,ませ,助動詞,マセ,ae
1215,92_14545.html,43,56,ん,助動詞,ン,n
1216,92_14545.html,43,57,か,助詞,カ,a
1217,92_14545.html,43,58,。,記号,。,
1218,92_14545.html,44,1,陀多,名詞,陀多,aa
1219,92_14545.html,44,2,は,助詞,ハ,a
1220,92_14545.html,44,3,これ,名詞,コレ,oe
1221,92_14545.html,44,4,を,助詞,ヲ,o
1222,92_14545.html,44,5,見る,動詞,ミル,iu
1223,92_14545.html,44,6,と,助詞,ト,o
1224,92_14545.html,44,7,、,記号,、,
1225,92_14545.html,44,8,驚い,動詞,オドロイ,oooi
1226,92_14545.html,44,9,た,助動詞,タ,a
1227,92_14545.html,44,10,の,名詞,ノ,no
1228,92_14545.html,44,11,と,助詞,ト,o
1229,92_14545.html,44,12,恐し,形容詞,コワシ,oai
1230,92_14545.html,44,13,いの,動詞,イノ,ino
1231,92_14545.html,44,14,と,助詞,ト,o
1232,92_14545.html,44,15,で,助動詞,デ,e
1233,92_14545.html,44,16,、,記号,、,
1234,92_14545.html,44,17,しばらく,副詞,シバラク,iaau
1235,92_14545.html,44,18,は,助詞,ハ,a
1236,92_14545.html,44,19,ただ,接続詞,タダ,aa
1237,92_14545.html,44,20,、,記号,、,
1238,92_14545.html,44,21,莫迦,名詞,バカ,aa
1239,92_14545.html,44,22,の,助詞,ノ,no
1240,92_14545.html,44,23,よう,名詞,ヨウ,ou
1241,92_14545.html,44,24,に,助詞,ニ,ni
1242,92_14545.html,44,25,大きな,連体詞,オオキナ,ooina
1243,92_14545.html,44,26,口,名詞,クチ,ui
1244,92_14545.html,44,27,を,助詞,ヲ,o
1245,92_14545.html,44,28,開い,動詞,ヒライ,iai
1246,92_14545.html,44,29,た,助動詞,タ,a
1247,92_14545.html,44,30,まま,名詞,ママ,aa
1248,92_14545.html,44,31,、,記号,、,
1249,92_14545.html,44,32,眼,名詞,メ,e
1250,92_14545.html,44,33,ばかり,助詞,バカリ,aai
1251,92_14545.html,44,34,動かし,動詞,ウゴカシ,uoai
1252,92_14545.html,44,35,て,助詞,テ,e
1253,92_14545.html,44,36,居り,動詞,オリ,oi
1254,92_14545.html,44,37,まし,助動詞,マシ,ai
1255,92_14545.html,44,38,た,助動詞,タ,a
1256,92_14545.html,44,39,。,記号,。,
1257,92_14545.html,45,1,自分,名詞,ジブン,iun
1258,92_14545.html,45,2,一,名詞,イチ,ii
1259,92_14545.html,45,3,人,名詞,ニン,nin
1260,92_14545.html,45,4,で,助動詞,デ,e
1261,92_14545.html,45,5,さえ,助詞,サエ,ae
1262,92_14545.html,45,6,断れ,動詞,コトワレ,ooae
1263,92_14545.html,45,7,そう,名詞,ソウ,ou
1264,92_14545.html,45,8,な,助動詞,ナ,na
1265,92_14545.html,45,9,、,記号,、,
1266,92_14545.html,45,10,この,連体詞,コノ,ono
1267,92_14545.html,45,11,細い,形容詞,ホソイ,ooi
1268,92_14545.html,45,12,蜘蛛,名詞,クモ,uo
1269,92_14545.html,45,13,の,助詞,ノ,no
1270,92_14545.html,45,14,糸,名詞,イト,io
1271,92_14545.html,45,15,が,助詞,ガ,a
1272,92_14545.html,45,16,、,記号,、,
1273,92_14545.html,45,17,どうして,副詞,ドウシテ,ouie
1274,92_14545.html,45,18,あれ,名詞,アレ,ae
1275,92_14545.html,45,19,だけ,助詞,ダケ,ae
1276,92_14545.html,45,20,の,助詞,ノ,no
1277,92_14545.html,45,21,人数,名詞,ニンズウ,ninuu
1278,92_14545.html,45,22,の,助詞,ノ,no
1279,92_14545.html,45,23,重み,名詞,オモミ,ooi
1280,92_14545.html,45,24,に,助詞,ニ,ni
1281,92_14545.html,45,25,堪える,動詞,コタエル,oaeu
1282,92_14545.html,45,26,事,名詞,コト,oo
1283,92_14545.html,45,27,が,助詞,ガ,a
1284,92_14545.html,45,28,出来,動詞,デキ,ei
1285,92_14545.html,45,29,ましょ,助動詞,マショ,ao
1286,92_14545.html,45,30,う,助動詞,ウ,u
1287,92_14545.html,45,31,。,記号,。,
1288,92_14545.html,46,1,もし,副詞,モシ,oi
1289,92_14545.html,46,2,万,名詞,マン,an
1290,92_14545.html,46,3,一,名詞,イチ,ii
1291,92_14545.html,46,4,途中,名詞,トチュウ,ouu
1292,92_14545.html,46,5,で,助詞,デ,e
1293,92_14545.html,46,6,断れ,動詞,コトワレ,ooae
1294,92_14545.html,46,7,た,助動詞,タ,a
1295,92_14545.html,46,8,と,助詞,ト,o
1296,92_14545.html,46,9,致し,動詞,イタシ,iai
1297,92_14545.html,46,10,まし,助動詞,マシ,ai
1298,92_14545.html,46,11,たら,助動詞,タラ,aa
1299,92_14545.html,46,12,、,記号,、,
1300,92_14545.html,46,13,折角,副詞,セッカク,eau
1301,92_14545.html,46,14,ここ,名詞,ココ,oo
1302,92_14545.html,46,15,へ,助詞,ヘ,e
1303,92_14545.html,46,16,まで,助詞,マデ,ae
1304,92_14545.html,46,17,のぼっ,動詞,ノボッ,noou
1305,92_14545.html,46,18,て,助詞,テ,e
1306,92_14545.html,46,19,来,動詞,キ,i
1307,92_14545.html,46,20,た,助動詞,タ,a
1308,92_14545.html,46,21,この,連体詞,コノ,ono
1309,92_14545.html,46,22,肝腎,名詞,カンジン,anin
1310,92_14545.html,46,23,な,助動詞,ナ,na
1311,92_14545.html,46,24,自分,名詞,ジブン,iun
1312,92_14545.html,46,25,まで,助詞,マデ,ae
1313,92_14545.html,46,26,も,助詞,モ,o
1314,92_14545.html,46,27,、,記号,、,
1315,92_14545.html,46,28,元,名詞,モト,oo
1316,92_14545.html,46,29,の,助詞,ノ,no
1317,92_14545.html,46,30,地獄,名詞,ジゴク,iou
1318,92_14545.html,46,31,へ,助詞,ヘ,e
1319,92_14545.html,46,32,逆落し,名詞,サカオトシ,aaooi
1320,92_14545.html,46,33,に,助詞,ニ,ni
1321,92_14545.html,46,34,落ち,動詞,オチ,oi
1322,92_14545.html,46,35,て,助詞,テ,e
1323,92_14545.html,46,36,しまわ,動詞,シマワ,iaa
1324,92_14545.html,46,37,なけれ,助動詞,ナケレ,naee
1325,92_14545.html,46,38,ば,助詞,バ,a
1326,92_14545.html,46,39,なり,動詞,ナリ,nai
1327,92_14545.html,46,40,ませ,助動詞,マセ,ae
1328,92_14545.html,46,41,ん,助動詞,ン,n
1329,92_14545.html,46,42,。,記号,。,
1330,92_14545.html,47,1,そんな,連体詞,ソンナ,onna
1331,92_14545.html,47,2,事,名詞,コト,oo
1332,92_14545.html,47,3,が,助詞,ガ,a
1333,92_14545.html,47,4,あっ,動詞,アッ,au
1334,92_14545.html,47,5,たら,助動詞,タラ,aa
1335,92_14545.html,47,6,、,記号,、,
1336,92_14545.html,47,7,大変,名詞,タイヘン,aien
1337,92_14545.html,47,8,で,助動詞,デ,e
1338,92_14545.html,47,9,ござい,助動詞,ゴザイ,oai
1339,92_14545.html,47,10,ます,助動詞,マス,au
1340,92_14545.html,47,11,。,記号,。,
1341,92_14545.html,48,1,が,接続詞,ガ,a
1342,92_14545.html,48,2,、,記号,、,
1343,92_14545.html,48,3,そう,副詞,ソウ,ou
1344,92_14545.html,48,4,云う,動詞,イウ,iu
1345,92_14545.html,48,5,中,名詞,ナカ,naa
1346,92_14545.html,48,6,に,助詞,ニ,ni
1347,92_14545.html,48,7,も,助詞,モ,o
1348,92_14545.html,48,8,、,記号,、,
1349,92_14545.html,48,9,罪人,名詞,ザイニン,ainin
1350,92_14545.html,48,10,たち,名詞,タチ,ai
1351,92_14545.html,48,11,は,助詞,ハ,a
1352,92_14545.html,48,12,何,名詞,ナニ,nani
1353,92_14545.html,48,13,百,名詞,ヒャク,au
1354,92_14545.html,48,14,と,助詞,ト,o
1355,92_14545.html,48,15,なく,形容詞,ナク,nau
1356,92_14545.html,48,16,何,名詞,ナン,nan
1357,92_14545.html,48,17,千,名詞,セン,en
1358,92_14545.html,48,18,と,助詞,ト,o
1359,92_14545.html,48,19,なく,形容詞,ナク,nau
1360,92_14545.html,48,20,、,記号,、,
1361,92_14545.html,48,21,まっ暗,名詞,マックラ,aua
1362,92_14545.html,48,22,な,助動詞,ナ,na
1363,92_14545.html,48,23,血の池,名詞,チノイケ,inoie
1364,92_14545.html,48,24,の,助詞,ノ,no
1365,92_14545.html,48,25,底,名詞,ソコ,oo
1366,92_14545.html,48,26,から,助詞,カラ,aa
1367,92_14545.html,48,27,、,記号,、,
1368,92_14545.html,48,28,うようよ,副詞,ウヨウヨ,uouo
1369,92_14545.html,48,29,と,助詞,ト,o
1370,92_14545.html,48,30,這い,動詞,ハイ,ai
1371,92_14545.html,48,31,上っ,動詞,ノボッ,noou
1372,92_14545.html,48,32,て,助詞,テ,e
1373,92_14545.html,48,33,、,記号,、,
1374,92_14545.html,48,34,細く,形容詞,ホソク,oou
1375,92_14545.html,48,35,光っ,動詞,ヒカッ,iau
1376,92_14545.html,48,36,て,助詞,テ,e
1377,92_14545.html,48,37,いる,動詞,イル,iu
1378,92_14545.html,48,38,蜘蛛,名詞,クモ,uo
1379,92_14545.html,48,39,の,助詞,ノ,no
1380,92_14545.html,48,40,糸,名詞,イト,io
1381,92_14545.html,48,41,を,助詞,ヲ,o
1382,92_14545.html,48,42,、,記号,、,
1383,92_14545.html,48,43,一,名詞,イチ,ii
1384,92_14545.html,48,44,列,名詞,レツ,eu
1385,92_14545.html,48,45,に,助詞,ニ,ni
1386,92_14545.html,48,46,なり,動詞,ナリ,nai
1387,92_14545.html,48,47,ながら,助詞,ナガラ,naaa
1388,92_14545.html,48,48,、,記号,、,
1389,92_14545.html,48,49,せっせと,副詞,セッセト,eeo
1390,92_14545.html,48,50,のぼっ,動詞,ノボッ,noou
1391,92_14545.html,48,51,て,助詞,テ,e
1392,92_14545.html,48,52,参り,動詞,マイリ,aii
1393,92_14545.html,48,53,ます,助動詞,マス,au
1394,92_14545.html,48,54,。,記号,。,
1395,92_14545.html,49,1,今,名詞,イマ,ia
1396,92_14545.html,49,2,の,助詞,ノ,no
1397,92_14545.html,49,3,中,名詞,ナカ,naa
1398,92_14545.html,49,4,に,助詞,ニ,ni
1399,92_14545.html,49,5,どうか,副詞,ドウカ,oua
1400,92_14545.html,49,6,し,動詞,シ,i
1401,92_14545.html,49,7,なけれ,助動詞,ナケレ,naee
1402,92_14545.html,49,8,ば,助詞,バ,a
1403,92_14545.html,49,9,、,記号,、,
1404,92_14545.html,49,10,糸,名詞,イト,io
1405,92_14545.html,49,11,は,助詞,ハ,a
1406,92_14545.html,49,12,まん中,名詞,マンナカ,annaa
1407,92_14545.html,49,13,から,助詞,カラ,aa
1408,92_14545.html,49,14,二つ,名詞,フタツ,uau
1409,92_14545.html,49,15,に,助詞,ニ,ni
1410,92_14545.html,49,16,断れ,動詞,コトワレ,ooae
1411,92_14545.html,49,17,て,助詞,テ,e
1412,92_14545.html,49,18,、,記号,、,
1413,92_14545.html,49,19,落ち,動詞,オチ,oi
1414,92_14545.html,49,20,て,助詞,テ,e
1415,92_14545.html,49,21,しまう,動詞,シマウ,iau
1416,92_14545.html,49,22,のに,助詞,ノニ,noni
1417,92_14545.html,49,23,違い,名詞,チガイ,iai
1418,92_14545.html,49,24,あり,動詞,アリ,ai
1419,92_14545.html,49,25,ませ,助動詞,マセ,ae
1420,92_14545.html,49,26,ん,助動詞,ン,n
1421,92_14545.html,49,27,。,記号,。,
1422,92_14545.html,50,1,そこで,接続詞,ソコデ,ooe
1423,92_14545.html,50,2,陀多,名詞,陀多,aa
1424,92_14545.html,50,3,は,助詞,ハ,a
1425,92_14545.html,50,4,大きな,連体詞,オオキナ,ooina
1426,92_14545.html,50,5,声,名詞,コエ,oe
1427,92_14545.html,50,6,を,助詞,ヲ,o
1428,92_14545.html,50,7,出し,動詞,ダシ,ai
1429,92_14545.html,50,8,て,助詞,テ,e
1430,92_14545.html,50,9,、,記号,、,
1431,92_14545.html,51,1,「,記号,「,
1432,92_14545.html,51,2,こら,感動詞,コラ,oa
1433,92_14545.html,51,3,、,記号,、,
1434,92_14545.html,51,4,罪人,名詞,ザイニン,ainin
1435,92_14545.html,51,5,ども,名詞,ドモ,oo
1436,92_14545.html,51,6,。,記号,。,
1437,92_14545.html,52,1,この,連体詞,コノ,ono
1438,92_14545.html,52,2,蜘蛛,名詞,クモ,uo
1439,92_14545.html,52,3,の,助詞,ノ,no
1440,92_14545.html,52,4,糸,名詞,イト,io
1441,92_14545.html,52,5,は,助詞,ハ,a
1442,92_14545.html,52,6,己,名詞,オノレ,onoe
1443,92_14545.html,52,7,の,助詞,ノ,no
1444,92_14545.html,52,8,もの,名詞,モノ,ono
1445,92_14545.html,52,9,だ,助動詞,ダ,a
1446,92_14545.html,52,10,ぞ,助詞,ゾ,o
1447,92_14545.html,52,11,。,記号,。,
1448,92_14545.html,53,1,お前,名詞,オマエ,oae
1449,92_14545.html,53,2,たち,名詞,タチ,ai
1450,92_14545.html,53,3,は,助詞,ハ,a
1451,92_14545.html,53,4,一体,副詞,イッタイ,iai
1452,92_14545.html,53,5,誰,名詞,ダレ,ae
1453,92_14545.html,53,6,に,助詞,ニ,ni
1454,92_14545.html,53,7,尋,名詞,ヒロ,io
1455,92_14545.html,53,8,い,動詞,イ,i
1456,92_14545.html,53,9,て,助詞,テ,e
1457,92_14545.html,53,10,、,記号,、,
1458,92_14545.html,53,11,のぼっ,動詞,ノボッ,noou
1459,92_14545.html,53,12,て,助詞,テ,e
1460,92_14545.html,53,13,来,動詞,キ,i
1461,92_14545.html,53,14,た,助動詞,タ,a
1462,92_14545.html,53,15,。,記号,。,
1463,92_14545.html,54,1,下りろ,動詞,オリロ,oio
1464,92_14545.html,54,2,。,記号,。,
1465,92_14545.html,55,1,下りろ,動詞,オリロ,oio
1466,92_14545.html,55,2,。,記号,。,
1467,92_14545.html,55,3,」,記号,」,
1468,92_14545.html,56,1,と,助詞,ト,o
1469,92_14545.html,56,2,喚き,動詞,ワメキ,aei
1470,92_14545.html,56,3,まし,助動詞,マシ,ai
1471,92_14545.html,56,4,た,助動詞,タ,a
1472,92_14545.html,56,5,。,記号,。,
1473,92_14545.html,57,1,その,連体詞,ソノ,ono
1474,92_14545.html,57,2,途端,名詞,トタン,oan
1475,92_14545.html,57,3,で,助動詞,デ,e
1476,92_14545.html,57,4,ござい,助動詞,ゴザイ,oai
1477,92_14545.html,57,5,ます,助動詞,マス,au
1478,92_14545.html,57,6,。,記号,。,
1479,92_14545.html,58,1,今,名詞,イマ,ia
1480,92_14545.html,58,2,まで,助詞,マデ,ae
1481,92_14545.html,58,3,何とも,副詞,ナントモ,nanoo
1482,92_14545.html,58,4,なかっ,形容詞,ナカッ,naau
1483,92_14545.html,58,5,た,助動詞,タ,a
1484,92_14545.html,58,6,蜘蛛,名詞,クモ,uo
1485,92_14545.html,58,7,の,助詞,ノ,no
1486,92_14545.html,58,8,糸,名詞,イト,io
1487,92_14545.html,58,9,が,助詞,ガ,a
1488,92_14545.html,58,10,、,記号,、,
1489,92_14545.html,58,11,急,名詞,キュウ,iuu
1490,92_14545.html,58,12,に,助詞,ニ,ni
1491,92_14545.html,58,13,陀多,名詞,陀多,aa
1492,92_14545.html,58,14,の,助詞,ノ,no
1493,92_14545.html,58,15,ぶら,動詞,ブラ,ua
1494,92_14545.html,58,16,下っ,動詞,クダッ,uau
1495,92_14545.html,58,17,て,助詞,テ,e
1496,92_14545.html,58,18,いる,動詞,イル,iu
1497,92_14545.html,58,19,所,名詞,トコロ,ooo
1498,92_14545.html,58,20,から,助詞,カラ,aa
1499,92_14545.html,58,21,、,記号,、,
1500,92_14545.html,58,22,ぷつりと,名詞,ぷつりと,uuio
1501,92_14545.html,58,23,音,名詞,オン,on
1502,92_14545.html,58,24,を,助詞,ヲ,o
1503,92_14545.html,58,25,立て,動詞,タテ,ae
1504,92_14545.html,58,26,て,助詞,テ,e
1505,92_14545.html,58,27,断れ,動詞,コトワレ,ooae
1506,92_14545.html,58,28,まし,助動詞,マシ,ai
1507,92_14545.html,58,29,た,助動詞,タ,a
1508,92_14545.html,58,30,。,記号,。,
1509,92_14545.html,59,1,ですから,接続詞,デスカラ,euaa
1510,92_14545.html,59,2,陀多,名詞,陀多,aa
1511,92_14545.html,59,3,も,助詞,モ,o
1512,92_14545.html,59,4,たまり,動詞,タマリ,aai
1513,92_14545.html,59,5,ませ,助動詞,マセ,ae
1514,92_14545.html,59,6,ん,助動詞,ン,n
1515,92_14545.html,59,7,。,記号,。,
1516,92_14545.html,60,1,あっと,副詞,アット,ao
1517,92_14545.html,60,2,云う,動詞,イウ,iu
1518,92_14545.html,60,3,間もなく,副詞,マモナク,aonau
1519,92_14545.html,60,4,風,名詞,カゼ,ae
1520,92_14545.html,60,5,を,助詞,ヲ,o
1521,92_14545.html,60,6,切っ,動詞,キッ,iu
1522,92_14545.html,60,7,て,助詞,テ,e
1523,92_14545.html,60,8,、,記号,、,
1524,92_14545.html,60,9,独楽,名詞,コマ,oa
1525,92_14545.html,60,10,の,助詞,ノ,no
1526,92_14545.html,60,11,よう,名詞,ヨウ,ou
1527,92_14545.html,60,12,に,助詞,ニ,ni
1528,92_14545.html,60,13,くるくる,副詞,クルクル,uuuu
1529,92_14545.html,60,14,まわり,動詞,マワリ,aai
1530,92_14545.html,60,15,ながら,助詞,ナガラ,naaa
1531,92_14545.html,60,16,、,記号,、,
1532,92_14545.html,60,17,見る見る,副詞,ミルミル,iuiu
1533,92_14545.html,60,18,中に,副詞,ナカニ,naani
1534,92_14545.html,60,19,暗,形容詞,クラ,ua
1535,92_14545.html,60,20,の,助詞,ノ,no
1536,92_14545.html,60,21,底,名詞,ソコ,oo
1537,92_14545.html,60,22,へ,助詞,ヘ,e
1538,92_14545.html,60,23,、,記号,、,
1539,92_14545.html,60,24,まっさかさま,名詞,マッサカサマ,aaaaa
1540,92_14545.html,60,25,に,助詞,ニ,ni
1541,92_14545.html,60,26,落ち,動詞,オチ,oi
1542,92_14545.html,60,27,て,助詞,テ,e
1543,92_14545.html,60,28,しまい,動詞,シマイ,iai
1544,92_14545.html,60,29,まし,助動詞,マシ,ai
1545,92_14545.html,60,30,た,助動詞,タ,a
1546,92_14545.html,60,31,。,記号,。,
1547,92_14545.html,61,1,後,名詞,ゴ,o
1548,92_14545.html,61,2,に,助詞,ニ,ni
1549,92_14545.html,61,3,は,助詞,ハ,a
1550,92_14545.html,61,4,ただ,接続詞,タダ,aa
1551,92_14545.html,61,5,極楽,名詞,ゴクラク,ouau
1552,92_14545.html,61,6,の,助詞,ノ,no
1553,92_14545.html,61,7,蜘蛛,名詞,クモ,uo
